date,highway,distance,direction,animal,category,hour,minute,index_final,longitude,latitude,check,index
10/9/2016,중부선,297,하남,고라니,충북,7,0,중부선_297,127.480040419,37.008812358,250~300km 미만구간,중부선_250~300km 미만구간
10/11/2016,중부선,282,통영,고라니,충북,13,5,중부선_282,127.475096902,36.875931858,250~300km 미만구간,중부선_250~300km 미만구간
11/4/2016,중부선,259.3,통영,고라니,충북,13,55,중부선_259.3,127.433021939,36.703647542,250~300km 미만구간,중부선_250~300km 미만구간
11/5/2016,중부선,298,하남,고라니,충북,18,55,중부선_298,127.482033765,37.017681496,250~300km 미만구간,중부선_250~300km 미만구간
11/12/2016,중부선,261,하남,너구리,충북,9,40,중부선_261,127.443785879,36.716276529,250~300km 미만구간,중부선_250~300km 미만구간
11/17/2016,중부선,271,하남,고라니,충북,8,35,중부선_271,127.507798351,36.787177990000004,250~300km 미만구간,중부선_250~300km 미만구간
11/21/2016,중부선,284,통영,고라니,충북,8,50,중부선_284,127.475841849,36.893946492,250~300km 미만구간,중부선_250~300km 미만구간
12/17/2016,중부선,282,하남,고라니,충북,10,35,중부선_282,127.475096902,36.875931858,250~300km 미만구간,중부선_250~300km 미만구간
12/21/2016,중부선,287,통영,고라니,충북,9,15,중부선_287,127.476926488,36.920969058,250~300km 미만구간,중부선_250~300km 미만구간
4/20/2016,경부선,263.8,서울,고라니,대전충남,22,19,경부선_263.8,127.525208315,36.339277174,250~300km 미만구간,경부선_250~300km 미만구간
4/24/2016,경부선,255.6,서울,고라니,대전충남,3,29,경부선_255.6,127.597029448,36.297404293,250~300km 미만구간,경부선_250~300km 미만구간
5/18/2016,경부선,255.2,부산,고라니,대전충남,2,4,경부선_255.2,127.600872138,36.295563443,250~300km 미만구간,경부선_250~300km 미만구간
5/19/2016,경부선,260,부산,고라니,대전충남,4,49,경부선_260,127.556417607,36.317749893,250~300km 미만구간,경부선_250~300km 미만구간
6/15/2016,경부선,255.4,서울,고라니,대전충남,5,59,경부선_255.4,127.598920935,36.296444258,250~300km 미만구간,경부선_250~300km 미만구간
6/17/2016,경부선,257,서울,고라니,대전충남,18,25,경부선_257,127.583789861,36.304141721,250~300km 미만구간,경부선_250~300km 미만구간
6/20/2016,경부선,266.3,서울,너구리,대전충남,0,29,경부선_266.3,127.5041301,36.351310768,250~300km 미만구간,경부선_250~300km 미만구간
6/20/2016,경부선,260.7,서울,고라니,대전충남,4,44,경부선_260.7,127.550425661,36.321784473,250~300km 미만구간,경부선_250~300km 미만구간
6/22/2016,경부선,264,서울,고라니,대전충남,13,20,경부선_264,127.524212211,36.340895807,250~300km 미만구간,경부선_250~300km 미만구간
6/28/2016,경부선,260,서울,멧돼지,대전충남,8,3,경부선_260,127.556417607,36.317749893,250~300km 미만구간,경부선_250~300km 미만구간
6/28/2016,경부선,255.3,부산,고라니,대전충남,8,14,경부선_255.3,127.59988114,36.29598184,250~300km 미만구간,경부선_250~300km 미만구간
7/16/2016,경부선,257.6,부산,고라니,대전충남,6,15,경부선_257.6,127.579202241,36.306536765,250~300km 미만구간,경부선_250~300km 미만구간
7/25/2016,경부선,263.1,부산,고라니,대전충남,6,49,경부선_263.1,127.529599777,36.335337803,250~300km 미만구간,경부선_250~300km 미만구간
10/13/2016,경부선,260,서울,멧돼지,대전충남,1,5,경부선_260,127.556417607,36.317749893,250~300km 미만구간,경부선_250~300km 미만구간
11/8/2016,경부선,252.6,서울,고라니,대전충남,18,31,경부선_252.6,127.629340735,36.293199358,250~300km 미만구간,경부선_250~300km 미만구간
12/9/2016,경부선,255.2,부산,고라니,대전충남,8,0,경부선_255.2,127.600872138,36.295563443,250~300km 미만구간,경부선_250~300km 미만구간
12/14/2016,경부선,253.8,부산,고라니,대전충남,4,37,경부선_253.8,127.615943169,36.292285403,250~300km 미만구간,경부선_250~300km 미만구간
1/8/2016,서해안선,282.1,목포,고라니,대전충남,19,22,서해안선_282.1,126.870924311,36.971085991,250~300km 미만구간,서해안선_250~300km 미만구간
3/3/2016,서해안선,254.2,서울,고라니,대전충남,10,10,서해안선_254.2,126.611562552,36.846552878,250~300km 미만구간,서해안선_250~300km 미만구간
3/20/2016,서해안선,265.6,서울,고라니,대전충남,16,15,서해안선_265.6,126.717190842,36.899497883,250~300km 미만구간,서해안선_250~300km 미만구간
3/21/2016,서해안선,258.6,목포,고라니,대전충남,23,40,서해안선_258.6,126.655346145,36.863079592,250~300km 미만구간,서해안선_250~300km 미만구간
4/3/2016,서해안선,272.9,서울,고라니,대전충남,19,28,서해안선_272.9,126.782374312,36.937393621,250~300km 미만구간,서해안선_250~300km 미만구간
4/13/2016,서해안선,261.8,서울,고라니,대전충남,21,21,서해안선_261.8,126.686919878,36.875707084,250~300km 미만구간,서해안선_250~300km 미만구간
4/23/2016,서해안선,270,서울,고라니,대전충남,10,13,서해안선_270,126.759152173,36.919073078,250~300km 미만구간,서해안선_250~300km 미만구간
4/30/2016,서해안선,261.7,서울,고라니,대전충남,9,13,서해안선_261.7,126.686192628,36.875020829,250~300km 미만구간,서해안선_250~300km 미만구간
5/4/2016,서해안선,252.4,서울,고라니,대전충남,4,46,서해안선_252.4,126.59596559,36.836255557,250~300km 미만구간,서해안선_250~300km 미만구간
5/6/2016,서해안선,257.8,목포,고라니,대전충남,5,51,서해안선_257.8,126.646607096,36.861444611,250~300km 미만구간,서해안선_250~300km 미만구간
5/7/2016,서해안선,251.4,목포,고라니,대전충남,20,26,서해안선_251.4,126.589048021,36.829197133,250~300km 미만구간,서해안선_250~300km 미만구간
5/15/2016,서해안선,284.7,서울,고라니,대전충남,1,37,서해안선_284.7,126.86934677,36.994460769,250~300km 미만구간,서해안선_250~300km 미만구간
5/15/2016,서해안선,284.7,서울,고라니,대전충남,1,37,서해안선_284.7,126.86934677,36.994460769,250~300km 미만구간,서해안선_250~300km 미만구간
5/17/2016,서해안선,259.2,목포,고라니,대전충남,6,53,서해안선_259.2,126.661773515,36.864682339,250~300km 미만구간,서해안선_250~300km 미만구간
5/17/2016,서해안선,256.2,서울,고라니,대전충남,7,9,서해안선_256.2,126.62945958,36.857360443,250~300km 미만구간,서해안선_250~300km 미만구간
5/17/2016,서해안선,252.4,서울,고라니,대전충남,20,53,서해안선_252.4,126.59596559,36.836255557,250~300km 미만구간,서해안선_250~300km 미만구간
5/24/2016,서해안선,254.2,서울,고라니,대전충남,15,49,서해안선_254.2,126.611562552,36.846552878,250~300km 미만구간,서해안선_250~300km 미만구간
5/30/2016,서해안선,250.6,목포,고라니,대전충남,1,4,서해안선_250.6,126.584108306,36.823178322,250~300km 미만구간,서해안선_250~300km 미만구간
6/13/2016,서해안선,264,목포,고라니,대전충남,7,52,서해안선_264,126.703240146,36.890420614,250~300km 미만구간,서해안선_250~300km 미만구간
6/16/2016,서해안선,275.4,목포,고라니,대전충남,11,20,서해안선_275.4,126.808130159,36.942913213,250~300km 미만구간,서해안선_250~300km 미만구간
6/26/2016,서해안선,267,목포,고라니,대전충남,0,5,서해안선_267,126.730681461,36.905672574,250~300km 미만구간,서해안선_250~300km 미만구간
7/5/2016,서해안선,264.5,목포,고라니,대전충남,7,5,서해안선_264.5,126.707590313,36.893266821,250~300km 미만구간,서해안선_250~300km 미만구간
7/15/2016,서해안선,264.5,서울,고라니,대전충남,18,33,서해안선_264.5,126.707590313,36.893266821,250~300km 미만구간,서해안선_250~300km 미만구간
7/21/2016,서해안선,264.5,서울,고라니,대전충남,2,51,서해안선_264.5,126.707590313,36.893266821,250~300km 미만구간,서해안선_250~300km 미만구간
8/1/2016,서해안선,262.3,목포,고라니,대전충남,8,34,서해안선_262.3,126.690222564,36.87934831,250~300km 미만구간,서해안선_250~300km 미만구간
9/12/2016,서해안선,272.6,목포,고라니,대전충남,14,58,서해안선_272.6,126.779973465,36.935496966,250~300km 미만구간,서해안선_250~300km 미만구간
9/30/2016,서해안선,263.9,목포,고라니,대전충남,7,4,서해안선_263.9,126.702380973,36.889840877,250~300km 미만구간,서해안선_250~300km 미만구간
11/6/2016,서해안선,264.7,목포,고라니,대전충남,10,7,서해안선_264.7,126.709335321,36.894400517,250~300km 미만구간,서해안선_250~300km 미만구간
11/7/2016,서해안선,268.4,서울,너구리,대전충남,11,39,서해안선_268.4,126.745518826,36.909816005,250~300km 미만구간,서해안선_250~300km 미만구간
12/4/2016,서해안선,284.2,서울,고라니,대전충남,1,38,서해안선_284.2,126.869716257,36.989964291,250~300km 미만구간,서해안선_250~300km 미만구간
12/5/2016,서해안선,284.7,서울,고라니,대전충남,2,50,서해안선_284.7,126.86934677,36.994460769,250~300km 미만구간,서해안선_250~300km 미만구간
12/5/2016,서해안선,284.7,서울,고라니,대전충남,2,50,서해안선_284.7,126.86934677,36.994460769,250~300km 미만구간,서해안선_250~300km 미만구간
12/11/2016,서해안선,273.4,서울,고라니,대전충남,16,2,서해안선_273.4,126.786426413,36.940511348,250~300km 미만구간,서해안선_250~300km 미만구간
11/20/2016,경부선,297,부산,고라니,대전충남,7,50,경부선_297,127.429434884,36.568675285,250~300km 미만구간,경부선_250~300km 미만구간
1/8/2017,중앙선,273.5,춘천,고라니,충북,10,32,중앙선_273.5,128.182818839,37.075204919,250~300km 미만구간,중앙선_250~300km 미만구간
1/16/2017,경부선,295.4,부산,고라니,대전충남,8,28,경부선_295.4,127.432241344,36.554527657,250~300km 미만구간,경부선_250~300km 미만구간
1/1/2017,중부선,287,하남,고라니,충북,8,25,중부선_287,127.476926488,36.920969058,250~300km 미만구간,중부선_250~300km 미만구간
1/8/2017,중부선,253.8,하남,고라니,충북,18,30,중부선_253.8,127.422399976,36.655855213,250~300km 미만구간,중부선_250~300km 미만구간
2/3/2017,중부내륙선,273.4,양평,고라니,강원,11,15,중부내륙선_273.4,127.582141144,37.300617908,250~300km 미만구간,중부내륙선_250~300km 미만구간
2/12/2017,중앙선,262.8,부산,고라니,충북,5,30,중앙선_262.8,128.276992981,37.025635581,250~300km 미만구간,중앙선_250~300km 미만구간
2/17/2017,경부선,278,부산,고라니,대전충남,14,17,경부선_278,127.419461485,36.404977564,250~300km 미만구간,경부선_250~300km 미만구간
2/19/2017,경부선,297.4,서울,고라니,대전충남,10,18,경부선_297.4,127.428584017,36.572213355,250~300km 미만구간,경부선_250~300km 미만구간
2/15/2017,중부선,255,하남,고라니,충북,7,20,중부선_255,127.424085764,36.666547041,250~300km 미만구간,중부선_250~300km 미만구간
2/21/2017,중부선,259,하남,고라니,충북,15,37,중부선_259,127.431078241,36.701442766,250~300km 미만구간,중부선_250~300km 미만구간
2/4/2017,서해안선,264,서울,고라니,대전충남,10,24,서해안선_264,126.703240146,36.890420614,250~300km 미만구간,서해안선_250~300km 미만구간
2/7/2017,서해안선,270.7,서울,고라니,대전충남,5,3,서해안선_270.7,126.76476344,36.923490112,250~300km 미만구간,서해안선_250~300km 미만구간
2/11/2017,서해안선,270.5,서울,고라니,대전충남,11,43,서해안선_270.5,126.763164535,36.922224539,250~300km 미만구간,서해안선_250~300km 미만구간
2/19/2017,서해안선,268,목포,너구리,대전충남,9,45,서해안선_268,126.741309938,36.908568436,250~300km 미만구간,서해안선_250~300km 미만구간
3/2/2017,중앙선,259.1,춘천,멧토끼,충북,2,40,중앙선_259.1,128.292259342,36.996997033,250~300km 미만구간,중앙선_250~300km 미만구간
3/1/2017,경부선,294,부산,고라니,대전충남,10,45,경부선_294,127.43144877,36.541972714,250~300km 미만구간,경부선_250~300km 미만구간
3/28/2017,중부선,281.4,통영,고라니,충북,8,25,중부선_281.4,127.474907482,36.870527064,250~300km 미만구간,중부선_250~300km 미만구간
3/24/2017,경부선,257.2,부산,고라니,대전충남,3,35,경부선_257.2,127.582282793,36.304921324,250~300km 미만구간,경부선_250~300km 미만구간
3/19/2017,서해안선,263.1,서울,고라니,대전충남,7,48,서해안선_263.1,126.695632953,36.885092928,250~300km 미만구간,서해안선_250~300km 미만구간
4/12/2017,서해안선,290.6,목포,고라니,수도권,8,30,서해안선_290.6,126.884424767,37.04564542,250~300km 미만구간,서해안선_250~300km 미만구간
4/20/2017,중부내륙선,262.8,양평,고라니,충북,22,20,중부내륙선_262.8,127.607822261,37.212079362,250~300km 미만구간,중부내륙선_250~300km 미만구간
4/21/2017,중앙선,261.3,부산,고라니,충북,5,0,중앙선_261.3,128.288027534,37.015437095,250~300km 미만구간,중앙선_250~300km 미만구간
4/22/2017,중앙선,263.7,춘천,고라니,충북,0,20,중앙선_263.7,128.267918909,37.028944513,250~300km 미만구간,중앙선_250~300km 미만구간
4/23/2017,중앙선,259,부산,멧돼지,충북,23,50,중앙선_259,128.291891788,36.996145711,250~300km 미만구간,중앙선_250~300km 미만구간
4/23/2017,중앙선,259,부산,멧돼지,충북,23,50,중앙선_259,128.291891788,36.996145711,250~300km 미만구간,중앙선_250~300km 미만구간
4/30/2017,중앙선,258.2,춘천,오소리,충북,2,10,중앙선_258.2,128.289220907,36.989278232,250~300km 미만구간,중앙선_250~300km 미만구간
4/30/2017,중앙선,281.5,춘천,고라니,충북,19,10,중앙선_281.5,128.142599342,37.133111348,250~300km 미만구간,중앙선_250~300km 미만구간
4/2/2017,중부선,264,하남,고라니,충북,14,55,중부선_264,127.46115914,36.739288279,250~300km 미만구간,중부선_250~300km 미만구간
4/20/2017,중부선,261,하남,고라니,충북,9,0,중부선_261,127.443785879,36.716276529,250~300km 미만구간,중부선_250~300km 미만구간
4/21/2017,중부선,284,통영,고라니,충북,7,34,중부선_284,127.475841849,36.893946492,250~300km 미만구간,중부선_250~300km 미만구간
4/21/2017,중부선,283,통영,고라니,충북,11,4,중부선_283,127.475472372,36.884939046,250~300km 미만구간,중부선_250~300km 미만구간
4/23/2017,중부선,276,하남,고라니,충북,13,23,중부선_276,127.491700695,36.826360657,250~300km 미만구간,중부선_250~300km 미만구간
4/25/2017,중부선,285,통영,고라니,충북,8,53,중부선_285,127.476197057,36.902954272,250~300km 미만구간,중부선_250~300km 미만구간
4/29/2017,중부선,296,통영,고라니,충북,9,20,중부선_296,127.478020518,36.99994724,250~300km 미만구간,중부선_250~300km 미만구간
4/25/2017,경부선,254.6,서울,고라니,대전충남,3,58,경부선_254.6,127.607240263,36.293880337,250~300km 미만구간,경부선_250~300km 미만구간
4/16/2017,서해안선,264.9,서울,고라니,대전충남,7,14,서해안선_264.9,126.711088026,36.895526321,250~300km 미만구간,서해안선_250~300km 미만구간
4/21/2017,서해안선,254.8,서울,고라니,대전충남,16,29,서해안선_254.8,126.616778721,36.849969539,250~300km 미만구간,서해안선_250~300km 미만구간
4/25/2017,서해안선,265,서울,고라니,대전충남,6,57,서해안선_265,126.711957746,36.896095991,250~300km 미만구간,서해안선_250~300km 미만구간
4/25/2017,서해안선,272.4,목포,고라니,대전충남,8,40,서해안선_272.4,126.778374399,36.934231404,250~300km 미만구간,서해안선_250~300km 미만구간
4/28/2017,서해안선,259.3,목포,고라니,대전충남,1,12,서해안선_259.3,126.662840585,36.864960377,250~300km 미만구간,서해안선_250~300km 미만구간
4/30/2017,서해안선,283.9,당진,고라니,대전충남,14,37,서해안선_283.9,126.869956393,36.987267146,250~300km 미만구간,서해안선_250~300km 미만구간
5/28/2017,서해안선,287,목포,고라니,수도권,17,40,서해안선_287,126.871010987,37.015096273,250~300km 미만구간,서해안선_250~300km 미만구간
5/8/2017,중부내륙선,292.6,양평,고라니,강원,15,19,중부내륙선_292.6,127.477079768,37.445599167,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/14/2017,중부내륙선,281,양평,고라니,강원,0,30,중부내륙선_281,127.534354232,37.354013572,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/14/2017,중부내륙선,281.2,창원,고라니,강원,6,5,중부내륙선_281.2,127.532792884,37.355312888,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/21/2017,중부내륙선,263.8,내서,고라니,충북,3,30,중부내륙선_263.8,127.59901061,37.217636161,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/23/2017,중부내륙선,263.6,양평,고라니,충북,11,20,중부내륙선_263.6,127.600773668,37.216519844,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/23/2017,중부내륙선,261.8,양평,고라니,충북,11,25,중부내륙선_261.8,127.611705626,37.203831845,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/24/2017,중부내륙선,262.8,내서,고라니,충북,6,0,중부내륙선_262.8,127.607822261,37.212079362,250~300km 미만구간,중부내륙선_250~300km 미만구간
5/4/2017,중앙선,280.5,부산,고라니,충북,1,0,중앙선_280.5,128.148749699,37.125625993,250~300km 미만구간,중앙선_250~300km 미만구간
5/5/2017,중앙선,282.7,부산,고라니,충북,8,35,중앙선_282.7,128.137225729,37.142889495,250~300km 미만구간,중앙선_250~300km 미만구간
5/10/2017,중앙선,276.6,춘천,고라니,충북,22,35,중앙선_276.6,128.156298711,37.093146845,250~300km 미만구간,중앙선_250~300km 미만구간
5/13/2017,중앙선,279.6,춘천,고라니,충북,6,35,중앙선_279.6,128.148293631,37.117800213,250~300km 미만구간,중앙선_250~300km 미만구간
5/15/2017,중앙선,292.9,부산,고라니,충북,1,10,중앙선_292.9,128.094664809,37.217754943,250~300km 미만구간,중앙선_250~300km 미만구간
5/20/2017,중앙선,283.3,부산,고라니,충북,0,20,중앙선_283.3,128.136331949,37.148249448,250~300km 미만구간,중앙선_250~300km 미만구간
5/21/2017,중앙선,299.5,춘천,고라니,충북,4,0,중앙선_299.5,128.042117805,37.25709243,250~300km 미만구간,중앙선_250~300km 미만구간
5/21/2017,중앙선,290.6,부산,고라니,충북,5,0,중앙선_290.6,128.112130715,37.204400838,250~300km 미만구간,중앙선_250~300km 미만구간
5/24/2017,중앙선,253.5,부산,고라니,충북,23,33,중앙선_253.5,128.308512264,36.951496274,250~300km 미만구간,중앙선_250~300km 미만구간
5/25/2017,중앙선,275.3,부산,고라니,충북,7,20,중앙선_275.3,128.167152149,37.085390287,250~300km 미만구간,중앙선_250~300km 미만구간
5/26/2017,중앙선,256,부산,고라니,충북,1,40,중앙선_256,128.292143818,36.96972686,250~300km 미만구간,중앙선_250~300km 미만구간
5/26/2017,중앙선,259.2,부산,고라니,충북,5,5,중앙선_259.2,128.292628517,36.997847909,250~300km 미만구간,중앙선_250~300km 미만구간
5/28/2017,중앙선,267.4,부산,고라니,충북,3,30,중앙선_267.4,128.234332416,37.046435558,250~300km 미만구간,중앙선_250~300km 미만구간
5/30/2017,중앙선,293.1,춘천,고라니,충북,3,15,중앙선_293.1,128.093660212,37.219365208,250~300km 미만구간,중앙선_250~300km 미만구간
5/7/2017,경부선,287.5,부산,고라니,대전충남,7,20,경부선_287.5,127.430499814,36.484218593,250~300km 미만구간,경부선_250~300km 미만구간
5/7/2017,경부선,283.6,부산,고라니,대전충남,7,30,경부선_283.6,127.417258815,36.453695381,250~300km 미만구간,경부선_250~300km 미만구간
5/12/2017,경부선,292.5,서울,고라니,대전충남,15,7,경부선_292.5,127.430984871,36.528584948,250~300km 미만구간,경부선_250~300km 미만구간
5/13/2017,경부선,297.8,부산,고라니,대전충남,23,35,경부선_297.8,127.4279193,36.575777315,250~300km 미만구간,경부선_250~300km 미만구간
5/14/2017,경부선,283.2,서울,고라니,대전충남,14,20,경부선_283.2,127.418100832,36.4501432,250~300km 미만구간,경부선_250~300km 미만구간
5/14/2017,경부선,297.2,부산,고라니,대전충남,15,45,경부선_297.2,127.42899655,36.570442146,250~300km 미만구간,경부선_250~300km 미만구간
5/15/2017,경부선,296.3,서울,고라니,대전충남,8,30,경부선_296.3,127.431347685,36.562537033,250~300km 미만구간,경부선_250~300km 미만구간
5/17/2017,경부선,295.2,서울,고라니,대전충남,11,42,경부선_295.2,127.431968886,36.552732721,250~300km 미만구간,경부선_250~300km 미만구간
5/19/2017,경부선,275.8,부산,고라니,대전충남,2,29,경부선_275.8,127.425257375,36.386538339,250~300km 미만구간,경부선_250~300km 미만구간
5/22/2017,경부선,290.3,서울,고라니,대전충남,7,40,경부선_290.3,127.428702292,36.509493831,250~300km 미만구간,경부선_250~300km 미만구간
5/27/2017,경부선,296.4,서울,고라니,대전충남,9,57,경부선_296.4,127.431076453,36.563414339,250~300km 미만구간,경부선_250~300km 미만구간
5/30/2017,경부선,271.1,부산,고라니,대전충남,8,32,경부선_271.1,127.457333495,36.356431746,250~300km 미만구간,경부선_250~300km 미만구간
5/10/2017,중부선,295,통영,고라니,충북,1,45,중부선_295,127.47473497,36.991334079,250~300km 미만구간,중부선_250~300km 미만구간
5/11/2017,중부선,260.9,통영,고라니,충북,5,15,중부선_260.9,127.443213827,36.715501828,250~300km 미만구간,중부선_250~300km 미만구간
5/15/2017,중부선,277,통영,고라니,충북,10,35,중부선_277,127.494365643,36.835085741,250~300km 미만구간,중부선_250~300km 미만구간
5/18/2017,중부선,276.4,하남,고라니,충북,1,35,중부선_276.4,127.492980927,36.829814992,250~300km 미만구간,중부선_250~300km 미만구간
5/18/2017,중부선,298,통영,고라니,충북,9,40,중부선_298,127.482033765,37.017681496,250~300km 미만구간,중부선_250~300km 미만구간
5/20/2017,중부선,253.6,통영,고라니,충북,2,25,중부선_253.6,127.42183512,36.654111081,250~300km 미만구간,중부선_250~300km 미만구간
5/20/2017,중부선,280,하남,고라니,충북,6,20,중부선_280,127.481169937,36.859310743,250~300km 미만구간,중부선_250~300km 미만구간
5/20/2017,중부선,286,통영,고라니,충북,22,30,중부선_286,127.476564134,36.911961693,250~300km 미만구간,중부선_250~300km 미만구간
5/21/2017,중부선,283,하남,고라니,충북,9,15,중부선_283,127.475472372,36.884939046,250~300km 미만구간,중부선_250~300km 미만구간
5/26/2017,중부선,287,하남,고라니,충북,2,10,중부선_287,127.476926488,36.920969058,250~300km 미만구간,중부선_250~300km 미만구간
5/3/2017,경부선,259.5,부산,고라니,대전충남,1,45,경부선_259.5,127.56104574,36.315251907,250~300km 미만구간,경부선_250~300km 미만구간
5/11/2017,경부선,253.8,부산,고라니,대전충남,14,24,경부선_253.8,127.615943169,36.292285403,250~300km 미만구간,경부선_250~300km 미만구간
5/16/2017,경부선,257,서울,고라니,대전충남,8,27,경부선_257,127.583789861,36.304141721,250~300km 미만구간,경부선_250~300km 미만구간
5/17/2017,경부선,261,서울,고라니,대전충남,12,27,경부선_261,127.54786705,36.323522808,250~300km 미만구간,경부선_250~300km 미만구간
5/21/2017,경부선,251.2,부산,고라니,대전충남,22,35,경부선_251.2,127.642186121,36.286450154,250~300km 미만구간,경부선_250~300km 미만구간
5/21/2017,경부선,254,부산,고라니,대전충남,3,50,경부선_254,127.61374949,36.292604507,250~300km 미만구간,경부선_250~300km 미만구간
5/21/2017,경부선,262.2,서울,고라니,대전충남,0,49,경부선_262.2,127.537475908,36.330321144,250~300km 미만구간,경부선_250~300km 미만구간
5/3/2017,서해안선,284.5,서울,고라니,대전충남,12,39,서해안선_284.5,126.869507227,36.992662939,250~300km 미만구간,서해안선_250~300km 미만구간
5/7/2017,서해안선,269.2,목포,고라니,대전충남,3,16,서해안선_269.2,126.752758422,36.914010266,250~300km 미만구간,서해안선_250~300km 미만구간
5/7/2017,서해안선,255.5,서울,고라니,대전충남,7,8,서해안선_255.5,126.622867172,36.853953035,250~300km 미만구간,서해안선_250~300km 미만구간
5/15/2017,서해안선,264.1,서울,고라니,대전충남,9,41,서해안선_264.1,126.704102903,36.890996971,250~300km 미만구간,서해안선_250~300km 미만구간
5/20/2017,서해안선,262.4,목포,고라니,대전충남,2,46,서해안선_262.4,126.690866952,36.88008618,250~300km 미만구간,서해안선_250~300km 미만구간
5/28/2017,서해안선,272.7,목포,고라니,대전충남,12,36,서해안선_272.7,126.780772638,36.936130092,250~300km 미만구간,서해안선_250~300km 미만구간
6/1/2017,중부내륙선,270.9,양평,기타,강원,11,19,중부내륙선_270.9,127.579408387,37.278247375,250~300km 미만구간,중부내륙선_250~300km 미만구간
6/5/2017,중부내륙선,265.7,양평,기타,강원,13,47,중부내륙선_265.7,127.589981652,37.23274464,250~300km 미만구간,중부내륙선_250~300km 미만구간
6/20/2017,중부내륙선,271.5,양평,기타,강원,1,6,중부내륙선_271.5,127.57935022,37.283644208,250~300km 미만구간,중부내륙선_250~300km 미만구간
6/10/2017,중부내륙선,251.5,창원,고라니,충북,11,23,중부내륙선_251.5,127.665626266,37.125976753,250~300km 미만구간,중부내륙선_250~300km 미만구간
6/18/2017,중부내륙선,265,창원,고라니,충북,15,55,중부내륙선_265,127.591998978,37.226673318,250~300km 미만구간,중부내륙선_250~300km 미만구간
6/3/2017,중앙선,276.9,춘천,고라니,충북,3,35,중앙선_276.9,128.154538239,37.095449881,250~300km 미만구간,중앙선_250~300km 미만구간
6/3/2017,중앙선,298.7,부산,고라니,충북,4,20,중앙선_298.7,128.050094843,37.254220126,250~300km 미만구간,중앙선_250~300km 미만구간
6/4/2017,중앙선,282.9,부산,고라니,충북,4,55,중앙선_282.9,128.136925767,37.144675908,250~300km 미만구간,중앙선_250~300km 미만구간
6/5/2017,중앙선,279.1,춘천,고라니,충북,6,35,중앙선_279.1,128.146007166,37.113712815,250~300km 미만구간,중앙선_250~300km 미만구간
6/6/2017,중앙선,258.8,부산,고라니,충북,5,25,중앙선_258.8,128.291133895,36.994450166,250~300km 미만구간,중앙선_250~300km 미만구간
6/9/2017,중앙선,253.7,춘천,고라니,충북,2,30,중앙선_253.7,128.307280489,36.95300243,250~300km 미만구간,중앙선_250~300km 미만구간
6/10/2017,중앙선,293.3,춘천,고라니,충북,7,26,중앙선_293.3,128.092319239,37.220811656,250~300km 미만구간,중앙선_250~300km 미만구간
6/14/2017,중앙선,262.9,부산,고라니,충북,3,25,중앙선_262.9,128.276166047,37.026244791,250~300km 미만구간,중앙선_250~300km 미만구간
6/16/2017,중앙선,281.5,부산,고라니,충북,6,30,중앙선_281.5,128.142599342,37.133111348,250~300km 미만구간,중앙선_250~300km 미만구간
6/17/2017,중앙선,256.9,춘천,고라니,충북,12,55,중앙선_256.9,128.290113709,36.977623006,250~300km 미만구간,중앙선_250~300km 미만구간
6/20/2017,중앙선,295.9,춘천,고라니,충북,5,25,중앙선_295.9,128.071531714,37.235928807,250~300km 미만구간,중앙선_250~300km 미만구간
6/25/2017,중앙선,265.4,부산,고라니,충북,2,15,중앙선_265.4,128.254495902,37.039110748,250~300km 미만구간,중앙선_250~300km 미만구간
6/30/2017,중앙선,296.8,춘천,고라니,충북,1,23,중앙선_296.8,128.064327784,37.241631836,250~300km 미만구간,중앙선_250~300km 미만구간
6/3/2017,경부선,293.8,부산,고라니,대전충남,5,33,경부선_293.8,127.431198175,36.540175706,250~300km 미만구간,경부선_250~300km 미만구간
6/19/2017,경부선,286,부산,고라니,대전충남,10,54,경부선_286,127.427241408,36.471209935,250~300km 미만구간,경부선_250~300km 미만구간
6/3/2017,중부선,292.4,통영,너구리,충북,19,0,중부선_292.4,127.466662258,36.968894982,250~300km 미만구간,중부선_250~300km 미만구간
6/4/2017,중부선,296,하남,고라니,충북,18,25,중부선_296,127.478020518,36.99994724,250~300km 미만구간,중부선_250~300km 미만구간
6/9/2017,중부선,281,통영,고라니,충북,22,0,중부선_281,127.475447261,36.866958683,250~300km 미만구간,중부선_250~300km 미만구간
6/10/2017,중부선,290,통영,고라니,충북,8,40,중부선_290,127.471405751,36.947610136,250~300km 미만구간,중부선_250~300km 미만구간
6/17/2017,중부선,250,하남,고라니,충북,8,35,중부선_250,127.420248477,36.622266408,250~300km 미만구간,중부선_250~300km 미만구간
6/18/2017,중부선,275.5,통영,고라니,충북,12,35,중부선_275.5,127.491164691,36.821885895,250~300km 미만구간,중부선_250~300km 미만구간
6/19/2017,중부선,281,통영,고라니,충북,10,40,중부선_281,127.475447261,36.866958683,250~300km 미만구간,중부선_250~300km 미만구간
